Folio	CIF	Nombre	Segundo Nombre	Primer Apellido	Segundo Apellido	Telefono	Domicilio	Estado	Plaza	Regional
156877	179027	Rosalia	Luisa	Tirado	Cervántez	2280408219	"Diagonal Norte Cadena 792 274 Nueva ex República Yugoslava de Macedonia, NAY 03501"	Aguascalientes	15	OCCIDENTE
271567	52759	Conchita	Mariano	Vélez	Galindo	5834812441	"Periférico Sur Jaime 681 Edif. 549 , Depto. 883 San Jaqueline de la Montaña, TLAX 06351-5633"	Nuevo León	16	NORTE
375618	231250	César	Gregorio	Burgos	Regalado	4351328146	"Avenida Sur Frías 154 Interior 261 San Violeta de la Montaña, MICH 22191"	Tabasco	9	OCCIDENTE
26774	287414	Lourdes	Gloria	Ceballos	Rivera	6230037334	"Retorno Coahuila de Zaragoza 748 Edif. 739 , Depto. 523 Vieja Benin, ZAC 10181"	San Luis Potosí	33	CENTRO
27040	337124	Bianca	Mitzy	Limón	Alcala	2434744776	"Cerrada Mauritania 835 Edif. 472 , Depto. 075 San Gilberto de la Montaña, SIN 01108-5294"	Michoacán de Ocampo	41	SUR
495582	952465	Karla	Andrés	Viera	Tejada	4458436857	"Avenida Sur Paredes 846 Interior 320 Nueva Chile, HGO 85326"	Tlaxcala	32	NORTE
516326	572926	María Cristina	Marisela	Ayala	Reséndez	1310593188	"Avenida Malave 645 Interior 244 Vieja Chad, CHIS 84667"	Veracruz de Ignacio de la Llave	38	SUR
643002	774668	Juan	Camila	Guillen	Collazo	4116763051	"Calzada Antigua y Barbuda 708 Edif. 864 , Depto. 368 Vieja Indonesia, CHIH 22540"	Veracruz de Ignacio de la Llave	5	NORTE
552735	962711	Adela	Abraham	Sevilla	Alcaraz	5916543089	"Diagonal Sáenz 342 745 San Rosalia los altos, CHIS 06604"	Quintana Roo	34	SUR
833481	144815	Estela	Eloisa	Valles	Fajardo	9066954112	"Diagonal Sur Pulido 212 Edif. 218 , Depto. 932 San Rufino los bajos, DF 40818"	Veracruz de Ignacio de la Llave	47	OCCIDENTE
320194	27	Agustín	René	Granado	Ocampo	8209039797	"Privada Polanco 982 Interior 942 Nueva Croacia, DGO 52250-4336"	Jalisco	4	OCCIDENTE
76427	974408	Rosa	Amelia	Rangel	Olivas	3835996863	"Retorno Quintana Roo 892 Edif. 365 , Depto. 995 Nueva República Democrática del Congo, COAH 15123-2875"	Jalisco	1	SUR
350864	709307	Natividad	Amador	Bustos	Maya	4189047264	"Peatonal Zarate 775 Interior 105 San Ariadna de la Montaña, MICH 95911"	San Luis Potosí	9	SUR
471255	374637	Angélica	Timoteo	Garibay	Padrón	2892893006	"Circunvalación Sur Carrera 399 Interior 292 San Abigail de la Montaña, JAL 97350-4390"	Guanajuato	31	CENTRO
58125	62731	Elvira	Abelardo	Guillen	Venegas	7762365893	"Calle Querétaro 510 Interior 332 San Josefina de la Montaña, MICH 75196-1431"	Durango	50	OCCIDENTE
28491	727553	Alejandra	Maximiliano	Márquez	Córdova	7244251655	"Circunvalación González 093 Edif. 795 , Depto. 167 Nueva Togo, NAY 83719-3647"	Puebla	17	SUR
640381	498130	Ofelia	María Cristina	Gollum	Téllez	5955350770	"Calle Guinea 193 Edif. 078 , Depto. 520 Vieja Burkina Faso, BC 77045"	Campeche	48	SUR
175563	91606	Timoteo	Reina	Casillas	Véliz	9194576952	"Ampliación Manzanares 968 599 San Susana los altos, GTO 87886"	Chihuahua	29	CENTRO
371954	696996	Mariana	Pedro	Escobar	Gastélum	4390648522	"Avenida Coahuila de Zaragoza 841 Edif. 701 , Depto. 999 Vieja Liberia, QRO 06752"	Jalisco	9	OCCIDENTE
453032	118573	María Eugenia	Ignacio	Holguín	de la Torre	4872021997	"Calle Tabasco 497 952 Vieja Argelia, QRO 41304"	Morelos	36	SUR
141462	312895	Wendolin	Marisol	Zambrano	Quintanilla	1827152154	"Circunvalación Coahuila de Zaragoza 734 873 San Julia los altos, GTO 43148"	México	17	SUR
988683	132990	José Eduardo	Trinidad	Tejeda	Adame	5932516416	"Viaducto Chávez 665 Interior 490 San Ivonne de la Montaña, DGO 08392-0067"	Tabasco	21	OCCIDENTE
426175	371252	Cristal	Olivia	Cazares	Castellanos	3173463297	"Viaducto Guerrero 187 Interior 574 San Amanda los bajos, QRO 68020-4740"	Colima	40	CENTRO
392642	527067	Darío	Pascual	Ayala	Vera	8975377387	"Eje vial Rico 333 300 San Ivonne los altos, OAX 07998-2459"	Guerrero	17	OCCIDENTE
257942	564298	Mauro	Leonel	Camacho	Amaya	9612123781	"Avenida Jalisco 300 Edif. 196 , Depto. 315 San Fernando los altos, TAMPS 11669-5432"	Chihuahua	48	SUR
22164	235510	Araceli	Nayeli	Carbajal	Olivares	1261401300	"Eje vial Acosta 285 Interior 399 San Alejandro los altos, DF 30476-2063"	Aguascalientes	27	NORTE
464920	723412	Teresa	Juan Carlos	Escobar	Salazar	9035802173	"Cerrada Sur Montalvo 068 134 San José Luis de la Montaña, MEX 86933-5824"	Veracruz de Ignacio de la Llave	15	SUR
692511	145409	Héctor	Gerardo	Dávila	Castillo	9167607179	"Calzada Michoacán de Ocampo 959 Interior 548 Vieja Suriname, CHIS 45194"	Nayarit	25	OCCIDENTE
877850	866813	Celia	Florencia	Aguilar	Pelayo	5142827559	"Diagonal Zúñiga 091 Interior 786 San Marisela los altos, TAMPS 28406"	Michoacán de Ocampo	19	CENTRO
615403	699788	Renato	Leonardo	Porras	Fierro	4921631702	"Circuito Iraq 258 617 San Gerardo de la Montaña, JAL 61977"	Nuevo León	20	CENTRO
450941	168917	Elisa	Rosa	Barragán	Roybal	4122529602	"Circunvalación República Árabe Siria 915 883 San Alvaro de la Montaña, SLP 39986"	Michoacán de Ocampo	6	CENTRO
92720	79580	Karina	Cristina	Menéndez	Calvillo	3108794527	"Peatonal Bueno 421 Edif. 078 , Depto. 540 San María del Carmen los bajos, COAH 68619"	Jalisco	26	NORTE
150865	965577	Jacobo	Zeferino	Alva	Menéndez	3047025141	"Privada Gallardo 188 544 Nueva Líbano, CAMP 59855"	Sinaloa	29	SUR
513902	991440	Ariadna	Jaime	Figueroa	Marroquín	4699786900	"Eje vial Sonora 765 Edif. 349 , Depto. 097 Nueva Burundi, CAMP 13979-0390"	Chihuahua	31	SUR
16261	747463	Ana	José Manuél	Arredondo	Rojas	6041150186	"Ampliación Madrigal 808 Edif. 715 , Depto. 719 Nueva Marruecos, MEX 30064-2577"	Durango	6	SUR
647669	955749	José	Ana María	Amaya	Montalvo	1201404539	"Diagonal Hidalgo 324 Edif. 595 , Depto. 911 Vieja Sudán del Sur, PUE 28474"	México	25	CENTRO
524194	86908	María Eugenia	Hilda	Saldivar	Arteaga	8007983200	"Cerrada Filipinas 867 719 San Gabriela los bajos, MOR 37030"	Guanajuato	43	OCCIDENTE
455820	467194	Úrsula	Ángela	Jaime	Fajardo	6765258542	"Corredor Alejandro 833 Interior 675 Nueva Suecia, TAB 06323-9665"	Guanajuato	16	SUR
149180	873288	Aldo	Liliana	Arteaga	Espinosa	4719792457	"Retorno Norte Linares 570 912 Nueva Islas Salomón, GRO 31093-4006"	Tabasco	8	CENTRO
623604	793467	Flavio	Nelly	Viera	Zambrano	1659729819	"Andador Valadez 768 728 San Vicente los altos, QRO 26508"	Veracruz de Ignacio de la Llave	41	SUR
866378	251362	Espartaco	Mariana	Lemus	Arias	8642037606	"Retorno Cervántez 125 677 San Rubén los altos, SLP 30617"	Baja California	46	NORTE
135713	567962	Ignacio	Úrsula	Rivera	Madrigal	2993244941	"Retorno Distrito Federal 423 Edif. 365 , Depto. 613 San Rubén los altos, CHIH 26619"	Chihuahua	1	CENTRO
369535	656611	Francisco Javier	Ana	Botello	Vargas	4537086163	"Boulevard Puebla 023 Edif. 776 , Depto. 097 Vieja Noruega, VER 65856-9612"	Sonora	32	NORTE
677383	686686	Silvano	Cristobal	Gaitán	Rodrígez	2412466498	"Corredor Cisneros 311 Interior 924 Nueva Kirguistán, NL 24527"	Coahuila de Zaragoza	21	NORTE
561850	636970	Josefina	Berta	Borrego	Caldera	3783225460	"Privada Solorio 225 Interior 481 Nueva Guinea Bissau, AGS 16639"	Tabasco	15	CENTRO
706449	35301	Graciela	Araceli	Jaimes	Cadena	1503896524	"Pasaje Chiapas 781 Edif. 383 , Depto. 379 San Jos los altos, CHIH 22592"	Tabasco	14	SUR
267701	243287	Eugenia	Clemente	Alcaraz	Páez	9206258620	"Avenida Guajardo 007 Edif. 777 , Depto. 453 San Ernesto los bajos, BCS 89547"	Oaxaca	2	SUR
609056	286199	Gloria	Cristal	Alvarez	Marroquín	1894676336	"Cerrada Chihuahua 192 Interior 622 San María Teresa los bajos, GTO 93458-0684"	Chiapas	48	OCCIDENTE
405480	947399	Diego	Alvaro	Gollum	Bétancourt	3743089962	"Pasaje Malawi 275 Interior 662 San Héctor de la Montaña, Q. ROO 46400-4616"	Tamaulipas	23	NORTE
151814	170662	Israel	Cristal	Berríos	Tirado	5432962701	"Continuación Colima 402 452 Vieja Ghana, MEX 32237-4911"	Nuevo León	41	OCCIDENTE
748821	634561	Lucía	Hilda	Grijalva	Tello	4828579787	"Diagonal Norte Reséndez 577 Edif. 483 , Depto. 046 Nueva Arabia Saudita, NAY 35900"	Guanajuato	1	CENTRO
723533	824789	Abigail	Óliver	Vázquez	Heredia	5596165715	"Ampliación Bolivia 527 742 Vieja ex República Yugoslava de Macedonia, TAMPS 05227"	Tamaulipas	20	OCCIDENTE
610791	64217	Beatriz	Mauricio	Mireles	Vera	4871501420	"Callejón Coahuila de Zaragoza 878 Edif. 463 , Depto. 237 Vieja Brunei Darussalam, TAB 79521"	Michoacán de Ocampo	23	CENTRO
90652	822654	Minerva	Mercedes	Castro	Aponte	4459299028	"Circunvalación Lebrón 592 327 Vieja Saint Kitts y Nevis, Q. ROO 31222"	Baja California	39	CENTRO
250629	946891	Alejandra	Israel	Palacios	de Anda	7598087372	"Peatonal Rumania 116 Edif. 994 , Depto. 987 Vieja República Unida de Tanzanía, CHIH 73508-1537"	Chiapas	31	NORTE
641212	570192	Benito	Josefina	Balderas	Blanco	9583033969	"Calzada Distrito Federal 024 Edif. 525 , Depto. 961 San Judith de la Montaña, TAB 30234"	Oaxaca	31	CENTRO
170365	847729	Luisa	Dalia	Pedroza	Herrera	5005734570	"Continuación Cordero 116 Interior 542 Nueva Georgia, HGO 84372-6777"	Veracruz de Ignacio de la Llave	32	CENTRO
718145	51221	Soledad	Oswaldo	Casares	Sevilla	5048778470	"Circuito Sur Medina 119 Edif. 077 , Depto. 080 San Aurelio de la Montaña, PUE 58622"	Sinaloa	44	SUR
724075	673671	Raquel	Omar	Molina	Lucio	2011804014	"Pasaje Togo 193 101 Nueva ex República Yugoslava de Macedonia, TAMPS 98600-6542"	Nayarit	42	OCCIDENTE
619752	860403	Guillermo	Hugo	Moya	Solorio	8287548216	"Circunvalación Norte Amaya 463 Edif. 856 , Depto. 270 San Teodoro de la Montaña, MOR 78084"	Nuevo León	20	OCCIDENTE
346857	779268	Aurora	Gabriela	Rentería	Solorio	3356133666	"Avenida Irán 352 Edif. 953 , Depto. 104 Vieja Rwanda, JAL 55393-1328"	Morelos	44	OCCIDENTE
648585	413034	Ramiro	Antonia	Ledesma	Suárez	6195316522	"Corredor Nieto 387 Edif. 799 , Depto. 690 Vieja Polonia, TAB 33737"	Chihuahua	39	CENTRO
438434	44647	Soledad	Vicente	Irizarry	Ortega	4337683536	"Diagonal Albania 349 213 Nueva Saint Kitts y Nevis, CHIH 40884-8291"	Veracruz de Ignacio de la Llave	26	SUR
605779	563641	Sessa	Benjamín	Armenta	Caldera	3780541469	"Privada Sudán del Sur 801 Edif. 590 , Depto. 716 San Hermelinda los altos, MOR 12995-2300"	Veracruz de Ignacio de la Llave	12	SUR
719899	624784	Raúl	Iván	Samaniego	Carrasco	9125460497	"Calzada Suriname 840 484 Vieja República Árabe Siria, DGO 61405"	Guerrero	7	NORTE
215306	210415	Cynthia	Carla	Soliz	Segura	9975742360	"Boulevard India 423 Interior 424 Vieja Federación de Rusia, CHIH 86616-9243"	Distrito Federal	48	NORTE
741651	954527	Aurelio	Ivonne	Aranda	Pérez	1438901886	"Diagonal Coahuila de Zaragoza 222 030 Nueva Cabo Verde, QRO 97348-9676"	Chiapas	28	OCCIDENTE
438663	148601	Elsa	Carla	Tejada	Aguayo	6322346764	"Eje vial Norte Ojeda 744 Interior 492 Vieja San Vicente y las Granadinas, COAH 92133"	Hidalgo	7	NORTE
607864	434638	Alejandro	Blanca	Feliciano	Galindo	9564328924	"Cerrada Murillo 211 Interior 733 San Clara los bajos, OAX 22346"	Durango	15	CENTRO
35147	895304	Rosalia	Conchita	Cavazos	Cintrón	1546037711	"Cerrada Norte Frías 568 Edif. 010 , Depto. 514 San Timoteo los bajos, MICH 00112-3050"	México	8	NORTE
81230	271553	Wendolin	Trinidad	Frías	Gracia	3366777680	"Circunvalación Cornejo 544 724 San Aurelio los bajos, CHIH 70600-2086"	Baja California Sur	32	NORTE
603163	862224	Rosalia	Rolando	Garay	Carrero	7110744708	"Ampliación Jaimes 141 566 San Frida de la Montaña, MOR 31519"	Nuevo León	50	NORTE
779321	169628	Federico	Josefina	Peralta	Serna	6378593185	"Privada Campeche 367 Interior 451 San Javier de la Montaña, DF 42734"	Coahuila de Zaragoza	46	NORTE
403020	451735	Araceli	Esparta	Espinosa	Flórez	7738348115	"Avenida Sur Jasso 756 Interior 329 Vieja Togo, SON 37755-5763"	Morelos	16	SUR
916161	717240	Horacio	Luis	Armendáriz	de la Torre	9546980871	"Cerrada Norte Fuentes 479 Interior 272 Vieja Guinea Bissau, TAMPS 06347-3070"	Jalisco	21	CENTRO
989245	749875	Fernando	Amelia	Quiroz	Olivas	5457955519	"Andador Kenya 259 Edif. 002 , Depto. 597 San Emilio los bajos, SLP 10031"	Nayarit	1	SUR
276384	509841	Eric	Mónica	Ontiveros	Barragán	8404884056	"Circunvalación Puebla 869 776 Vieja Saint Kitts y Nevis, TAB 39658"	Nayarit	9	OCCIDENTE
272741	691221	Nayeli	Dolores	Puente	Villegas	5950063429	"Continuación Distrito Federal 944 507 San Barbara los altos, BCS 93561-3375"	Guerrero	29	NORTE
151134	381287	Maximiliano	Benito	Iglesias	Aguayo	2198225008	"Viaducto Guevara 193 388 Nueva Uganda, AGS 18886-6030"	Guerrero	41	OCCIDENTE
705705	133775	Patricio	Salma	Saucedo	Rosas	2767755478	"Viaducto Ozuna 677 072 Nueva Perú, QRO 29329"	Hidalgo	33	CENTRO
232871	364611	Alfonso	Dolores	Quintana	Gracia	7078517634	"Corredor Correa 688 Edif. 617 , Depto. 756 San Andrés de la Montaña, HGO 64125"	Chiapas	24	OCCIDENTE
480242	954470	José María	Diego	Ontiveros	Loya	1086140071	"Retorno Norte Solorio 542 Interior 942 Nueva Sudáfrica, QRO 83431-7939"	Tabasco	50	NORTE
216739	77073	Nayeli	Amanda	Rosario	Linares	3636648436	"Ampliación Camboya 760 Edif. 012 , Depto. 212 San Camilo los altos, COL 92042-8114"	Coahuila de Zaragoza	1	NORTE
556653	138029	Mónica	Conchita	Zapata	Iglesias	7125682343	"Peatonal Sur Feliciano 571 Edif. 344 , Depto. 879 Vieja Brasil, SON 70758"	Coahuila de Zaragoza	24	SUR
423373	589861	Abelardo	Virginia	Sandoval	Cadena	1685436388	"Calzada Villalobos 051 Interior 027 San José María los bajos, BC 19078"	Puebla	7	NORTE
330339	562441	Conchita	David	Lozano	Coronado	3808883301	"Corredor Sonora 297 Edif. 857 , Depto. 071 Nueva Suriname, TAMPS 53178-6495"	Jalisco	31	SUR
419400	350291	Carla	Hilda	Balderas	Castillo	9969790444	"Calzada Norte Guillen 569 Edif. 215 , Depto. 342 Vieja Arabia Saudita, VER 84812-0442"	Sinaloa	29	NORTE
11545	6938	Gerardo	María	Portillo	Rosado	4771708064	"Retorno Niño 479 Edif. 434 , Depto. 598 Nueva República Dominicana, COL 59504-2828"	Querétaro	41	SUR
529693	704467	Luis Manuel	Natividad	Meléndez	Dávila	6421910695	"Boulevard Belarús 862 539 San Elias los altos, BC 00473"	Chiapas	13	CENTRO
882705	481604	Gloria	Amador	Romero	Robledo	6997029696	"Viaducto Norte Ocampo 017 Edif. 291 , Depto. 133 San Esperanza los bajos, MICH 87408"	Hidalgo	30	NORTE
77542	370179	Judith	Marcela	Galindo	Maya	1886971590	"Periférico Sur Fernández 375 211 Nueva Tailandia, MICH 01422"	Veracruz de Ignacio de la Llave	16	NORTE
565323	90115	Soledad	Dolores	Bahena	Ureña	6865248358	"Peatonal Jamaica 518 Interior 519 Vieja México, VER 96803-5082"	Querétaro	46	CENTRO
16127	181783	Eloisa	Armando	Oquendo	Oquendo	3265600494	"Periférico Aponte 275 Interior 808 Vieja Paraguay, NAY 22527"	Campeche	48	SUR
37632	607165	Vanesa	Carolina	Mejía	Prado	1507171556	"Eje vial Sur Caraballo 425 Interior 036 Nueva Timor-Leste, QRO 95395"	Nuevo León	43	SUR
202418	713427	Julio	Paulina	Reyes	Castellanos	1469535482	"Diagonal Castellanos 176 Interior 055 San Mónica los altos, Q. ROO 86540"	Chihuahua	18	NORTE
574537	688820	Mauro	Mateo	Garica	Zaragoza	4414161450	"Boulevard Sur Olivárez 207 Interior 003 San Ana María los altos, ZAC 75400"	Jalisco	44	OCCIDENTE
760206	579581	Emilia	Angélica	Fernández	Rentería	7958715443	"Pasaje Santa Lucía 309 Interior 155 Nueva Bosnia y Herzegovina, DGO 65416"	Hidalgo	20	CENTRO
650834	237622	Liliana	Luis	Narváez	Zúñiga	9760511768	"Privada Guyana 495 Edif. 690 , Depto. 673 Nueva Papua Nueva Guinea, QRO 65950-4821"	Durango	27	OCCIDENTE
72946	669571	Alejandra	María Eugenia	Chavarría	Zaragoza	7526369630	"Calle Muñiz 384 Interior 451 San Rafaél los altos, CHIS 45723-7637"	Tamaulipas	50	CENTRO
290235	827932	Diana	Irene	Villalpando	Alvarez	1528476539	"Prolongación Sur Montes 204 Interior 858 Nueva Estonia, NL 24336-9214"	Baja California	22	NORTE
844746	888777	Natalia	Dalia	Santillán	Ochoa	4929762249	"Viaducto Chiapas 391 456 San Fidel los altos, VER 79182"	Colima	4	SUR
184964	957180	Camilo	Benjamín	Castellanos	Menéndez	4889572632	"Privada Hungría 889 Edif. 635 , Depto. 900 San Mónica los bajos, JAL 67567"	Aguascalientes	49	NORTE
368472	219869	Noelia	Abelardo	Estrada	Galarza	4251499889	"Circuito Norte Magaña 317 832 Vieja Grecia, QRO 25502-7075"	Tamaulipas	21	NORTE
428418	903590	Catalina	Fabiola	Guillen	Escalante	4375967128	"Corredor Sur Valdez 824 Interior 195 San Mauricio de la Montaña, QRO 57890-1610"	Chiapas	49	NORTE
39116	111306	Rosa	Tania	Caballero	Castellanos	9118081503	"Ampliación Jurado 152 Edif. 548 , Depto. 598 San David de la Montaña, CHIH 36266-3185"	Guanajuato	25	SUR
571922	152013	Elsa	Elias	Leyva	Benavídez	9906619697	"Corredor Sur Báez 229 Interior 591 San Vanesa los bajos, QRO 49182"	México	2	SUR
324218	421104	Norma	Horacio	Frías	Alvarado	9723909230	"Retorno Camerún 105 Interior 773 Nueva Pakistán, SIN 91106-5939"	Durango	28	NORTE
797281	354314	Marcos	Jaime	Briseño	Montoya	3520094408	"Avenida Coahuila de Zaragoza 669 Edif. 676 , Depto. 160 Nueva Grecia, SIN 17709-8953"	Sonora	14	NORTE
31475	527751	Germán	Rolando	Laboy	Villareal	1760890822	"Boulevard Rendón 973 Edif. 950 , Depto. 188 Vieja San Marino, BC 79870-0770"	Oaxaca	31	NORTE
947554	812271	Silvano	Camilo	Salazar	Candelaria	3864650186	"Pasaje Norte Cortez 021 Edif. 842 , Depto. 344 Nueva Liberia, JAL 99633"	Chiapas	37	SUR
505324	516636	Dolores	Alicia	Maldonado	Urrutia	2745546003	"Circunvalación India 327 Edif. 859 , Depto. 694 San Frida los altos, MOR 33562"	Baja California	17	OCCIDENTE
301921	837625	Salma	Lilia	Ureña	Delgado	9014055632	"Calzada Villareal 449 Interior 203 San Abelardo los bajos, NAY 29807-8433"	Aguascalientes	11	NORTE
256773	612354	Federico	Cristina	Escalante	Abreu	1150546205	"Continuación Papua Nueva Guinea 722 Interior 267 Nueva Emiratos Árabes Unidos, SLP 40102-3923"	Guerrero	34	NORTE
843338	151217	Ana Luisa	Nelly	Corrales	Valadez	9718666159	"Retorno Norte Parra 856 870 San Esparta los bajos, MEX 38297-0525"	Tabasco	49	NORTE
571685	930159	Abelardo	Rocío	Ballesteros	Barrera	1547805759	"Calzada República Dominicana 922 397 San Augusto de la Montaña, DGO 00483"	Nuevo León	26	SUR
563283	438207	Ignacio	Perla	Montaño	Salcido	4640669890	"Retorno Brunei Darussalam 455 Edif. 536 , Depto. 547 San Jorge Luis de la Montaña, HGO 99313-7993"	Chiapas	41	CENTRO
298145	208377	Vicente	Alta  Gracia	Almanza	Vallejo	2624573391	"Periférico Curiel 325 971 San Alicia los bajos, OAX 08333-1221"	Campeche	46	SUR
998099	881455	Elias	Ana Luisa	Guardado	Trejo	8666725143	"Andador Parra 044 281 San María del Carmen de la Montaña, DGO 68876"	Colima	21	CENTRO
853046	402580	Noelia	Rosario	Martínez	Laboy	2752900366	"Circunvalación Eslovaquia 315 Interior 232 San Juan Carlos los bajos, QRO 96636-9071"	Baja California	8	CENTRO
513658	673051	Samuel	Flavio	Perea	Valdivia	9688457433	"Privada Omán 017 076 Vieja Singapur, SIN 20144"	Campeche	5	OCCIDENTE
444788	806610	Alfredo	Lorenzo	Roque	Carrera	5762497992	"Ampliación Nájera 227 Edif. 145 , Depto. 451 Nueva República Democrática Popular Lao, MEX 59636-2512"	Hidalgo	33	NORTE
906512	731279	Zeferino	Miriam	Lucero	Balderas	3377623052	"Circuito Norte Mateo 615 Interior 540 San Samuel los bajos, CHIH 58219"	Yucatán	46	SUR
589643	846089	Samuel	Martín	Martínez	Cisneros	2783888814	"Diagonal Norte Muñiz 552 Interior 685 Nueva Chile, SIN 86663-4037"	Tlaxcala	50	NORTE
374874	917443	Cristal	Esparta	Verdugo	Zarate	1353470175	"Andador Michoacán de Ocampo 197 Interior 485 Vieja Honduras, Q. ROO 53786-2970"	Oaxaca	41	SUR
212587	789857	María Luisa	Olga	Leal	Arce	3111899547	"Callejón Tabasco 847 Edif. 058 , Depto. 361 Vieja Zimbabwe, Q. ROO 10743-4639"	México	8	OCCIDENTE
608056	415606	Eloy	Olivia	Castañeda	Gil	5122338673	"Circunvalación Zambia 195 Edif. 664 , Depto. 853 Vieja Namibia, VER 88035"	Durango	38	NORTE
868913	520319	Luis	Alejandra	Rojo	Solís	2255120435	"Cerrada Sur Lara 092 959 Vieja Chad, DGO 97857-5426"	Guanajuato	31	NORTE
424582	28973	Asunción	Juana	Mares	Baca	1844326087	"Diagonal Venezuela 721 Interior 782 San Rosalia los bajos, CHIH 34253"	Guerrero	40	SUR
173208	381718	Sessa	Pascual	Tejada	Bravo	3829708435	"Diagonal Norte Loya 824 107 San Omar los bajos, DGO 52612-1952"	Nuevo León	45	CENTRO
725334	306255	José Eduardo	Mauro	Muro	Raya	6226214767	"Corredor Sur Orosco 889 Interior 259 San Javier los bajos, GTO 27502-2830"	Tamaulipas	32	CENTRO
901840	307709	Aldo	Carolina	Saiz	Cornejo	8974407398	"Avenida Paraguay 610 088 San Ernesto de la Montaña, SLP 19832"	Chiapas	15	OCCIDENTE
955811	352040	Francisco Javier	Alejandra	Rodarte	Sanabria	2113959308	"Prolongación Michoacán de Ocampo 869 Interior 436 Nueva Uganda, GTO 70053"	Tabasco	2	SUR
248809	415379	Rodolfo	Gilberto	Rojas	Murillo	9712933785	"Andador Grecia 217 Edif. 860 , Depto. 768 San Clemente los bajos, NAY 10189-6830"	Quintana Roo	16	OCCIDENTE
851205	708461	Abraham	Yolanda	Ferrer	Vanegas	9535447336	"Periférico Papua Nueva Guinea 226 Interior 353 San Amador los altos, DGO 19173-6299"	Puebla	32	SUR
251863	409454	María	Isabela	Mondragón	Carrasco	7068094387	"Avenida Tamaulipas 811 187 Vieja Luxemburgo, AGS 33073"	Yucatán	29	NORTE
740272	520695	Javier	Ofelia	Ayala	Lebrón	5392441788	"Viaducto Fiji 748 Interior 339 San Aurora los altos, Q. ROO 07752-2473"	Durango	28	CENTRO
932554	79583	Itzel	Raúl	Toro	Munguía	4040614767	"Circunvalación Godoy 594 Interior 530 San Pedro los bajos, MICH 03721-3016"	Morelos	15	OCCIDENTE
213722	970708	Arturo	Soledad	Peña	Ayala	2207519307	"Calle Norte Peña 864 Edif. 770 , Depto. 637 San Gabino de la Montaña, CHIS 77049-2037"	San Luis Potosí	46	CENTRO
349910	530308	Victoria	Esteban	Zúñiga	Zaragoza	2773414980	"Circuito Hidalgo 216 Interior 878 Nueva Mónaco, BC 13569"	Nuevo León	11	SUR
